county,hpsa_score,underserved_pop,provider_fte,capacity_index,capacity_z,risk_score,risk_z,intervention_priority,category
"Collingsworth County, TX",11.75,26613.0,0.1785,-11.75,-0.30605335893459873,1.8820244964750337,1.8801985078290995,2.186251866763698,Moderate
"Colorado County, TX",13.666666666666666,74255.0,1.3,-13.666666666666666,-0.6738665336443178,1.3454200461549777,1.3373902159762583,2.011256749620576,High Priority
"Colquitt County, GA",18.625,423562.0,17.625,-18.625,-1.6253832247412003,1.5931866266393973,1.5880212986121762,3.2134045233533763,High Priority
"Columbia County, AR",14.0,19356.0,4.3149999999999995,-14.0,-0.7378340422894865,-0.5112156764311853,-0.5407106170840403,0.19712342520544612,Moderate
"Columbia County, FL",11.6,311881.0,14.797,-11.6,-0.27726798004427283,-0.9896048202585809,-1.0246305582008357,-0.7473625781565629,Moderate
"Columbia County, GA",18.0,429072.0,66.5512,-18.0,-1.5054441460315091,-0.12578692009964815,-0.15082580578495094,1.3546183402465581,Moderate
"Columbia County, NY",1.4705882352941178,257199.0,102.7494,-1.4705882352941178,1.666591723843614,0.055724912288694604,0.032784538167712846,-1.6338071856759013,Moderate
"Columbia County, OR",3.260869565217391,465395.0,37.65,-3.260869565217391,1.3230322144961615,1.0941915184709485,1.0832571615531439,-0.2397750529430176,Moderate
"Columbia County, PA",1.7647058823529411,213849.0,73.45,-1.7647058823529411,1.610149804450818,-1.6924646297148194,-1.7356163361894439,-3.345766140640262,Low Priority
"Columbia County, WA",11.666666666666666,64397.0,9.802000000000001,-11.666666666666666,-0.2900614817733065,1.5295503194606137,1.52364927341012,1.8137107551834264,Moderate
"Columbia County, WI",0.42105263157894735,48167.0,25.3,-0.42105263157894735,1.8680002572558012,-0.15800789857898942,-0.1834193004527023,-2.0514195577085035,Moderate
"Columbiana County, OH",1.4516129032258065,530278.0,474.253,-1.4516129032258065,1.670233137997988,-0.42688106994742003,-0.4554009934642022,-2.1256341314621903,Moderate
"Columbus County, NC",11.333333333333334,325445.0,27.0506,-11.333333333333334,-0.22609397312813814,-1.0121043752601677,-1.0473902371609638,-0.8212962640328256,Moderate
"Colusa County, CA",9.7,236769.0,47.15,-9.7,0.08734681923318803,-1.6548566718657698,-1.6975735817025206,-1.7849204009357087,Moderate
"Comal County, TX",0.0,75533.0,5.8,-0.0,1.948801320807593,0.8231705839619146,0.809102874481047,-1.139698446326546,Moderate
"Comanche County, KS",14.0,499.0,0.52,-14.0,-0.7378340422894865,0.07331796718840389,0.05058099153832613,0.7884150338278126,Moderate
"Comanche County, OK",14.166666666666666,143668.0,9.346599999999999,-14.166666666666666,-0.7698177966120707,-1.2899608997410539,-1.328459142466686,-0.5586413458546153,Moderate
"Comanche County, TX",11.0,41275.0,6.74,-11.0,-0.16212646448296947,-1.295078772063616,-1.3336361840131623,-1.171509719530193,Moderate
"Comerio Municipio, PR",0.0,127296.0,23.3,-0.0,1.948801320807593,-0.3357846992901282,-0.36325143093078516,-2.312052751738378,Moderate
"Concho County, TX",8.666666666666666,5725.0,1.6,-8.666666666666666,0.28564609603321056,1.669021525289393,1.664732946781485,1.3790868507482745,Moderate
"Concordia Parish, LA",17.0,17040.0,4.375,-17.0,-1.3135416200960035,-0.2595913513636048,-0.286177189347665,1.0273644307483385,Moderate
"Conecuh County, AL",13.0,18710.0,6.05,-13.0,-0.5459315163539809,-1.5031429531181062,-1.544105856127484,-0.9981743397735032,Moderate
"Conejos County, CO",14.5,36426.0,3.19,-14.5,-0.8337853052572394,-0.24574306408594407,-0.2721687979565929,0.5616165073006465,Moderate
"Contra Costa County, CA",0.2554112554112554,9015050.0,1174.8,-0.2554112554112554,1.8997872557418145,-0.2727235697476702,-0.29946123316251105,-2.199248488904326,Moderate
"Converse County, WY",11.5,49599.0,6.5,-11.5,-0.2580777274507223,-2.6968866429415717,-2.75165076708881,-2.4935730396380875,Moderate
"Conway County, AR",7.333333333333333,38760.0,14.23,-7.333333333333333,0.5415161306138847,-0.05429486651781221,-0.0785072115901727,-0.6200233422040574,Moderate
"Cook County, GA",12.333333333333334,16388.0,1.52,-12.333333333333334,-0.41799649906364383,-0.23093453020867796,-0.25718905827316424,0.1608074407904796,Moderate
"Cook County, IL",11.696774193548388,87474195.0,17316.3392,-11.696774193548388,-0.29583919223157995,0.6962063648134184,0.6806707847335252,0.9765099769651051,Moderate
"Cook County, MN",6.5,11073.0,1.8679999999999999,-6.5,0.701434902226806,1.8489560949453452,1.8467477928044143,1.1453128905776082,Moderate
"Cooke County, TX",10.333333333333334,101331.0,14.9637,-10.333333333333334,-0.03419144719263247,1.1265650295477574,1.1160049522924875,1.15019639948512,Moderate
"Cooper County, MO",2.0,146718.0,10.2092,-2.0,1.5649962689365815,-0.2688886905548305,-0.2955820178058629,-1.8605782867424443,Moderate
"Coos County, NH",3.5,175632.0,46.8904,-3.5,1.277142480033323,-1.1065259087416701,-1.1429034057018705,-2.4200458857351936,Low Priority
"Coos County, OR",13.372881355932204,929736.0,169.2912,-13.372881355932204,-0.6174883904316272,2.5733598032498604,2.579526544978586,3.197014935410213,High Priority
"Coosa County, AL",14.0,9986.0,1.2,-14.0,-0.7378340422894865,0.05921843401448826,0.03631844952345689,0.7741524918129433,Moderate
"Copiah County, MS",22.0,27536.0,2.25,-22.0,-2.2730542497735318,0.013929291912946203,-0.009494293641375225,2.2635599561321564,Moderate
"Copper River Census Area, AK",8.4,11142.0,0.0,-8.4,0.3368201029493452,-0.024125087110003277,-0.04798863050840542,-0.38480873345775063,Moderate
"Corozal Municipio, PR",0.0,127296.0,23.3,-0.0,1.948801320807593,0.19808476076785533,0.17679025063489917,-1.7720110701726939,Moderate
"Corson County, SD",9.411764705882353,79084.0,6.5,-9.411764705882353,0.14265990023812772,-0.14436041192394275,-0.16961403119917323,-0.312273931437301,Moderate
"Cortland County, NY",3.4,29927.0,15.16,-3.4,1.2963327326268737,-0.5736620068802363,-0.6038789078861574,-1.9002116405130312,Low Priority
"Coryell County, TX",7.777777777777778,67369.0,11.374999999999998,-7.777777777777778,0.4562261190869933,-0.5468589412403921,-0.5767659641382893,-1.0329920832252826,Moderate
"Coshocton County, OH",16.0,13629.0,0.0,-16.0,-1.121639094160498,-0.03275327021599839,-0.05671656657148749,1.0649225275890104,Moderate
"Costilla County, CO",22.0,3551.0,0.175,-22.0,-2.2730542497735318,-0.543424771133765,-0.5732920905831994,1.6997621591903322,Moderate
"Cottle County, TX",14.0,1634.0,0.0,-14.0,-0.7378340422894865,-0.7128457826771644,-0.7446718281627182,-0.006837785873231694,Moderate
"Cotton County, OK",7.666666666666667,11143.0,2.5,-7.666666666666667,0.47754862196871606,0.10643022769189683,0.08407607260328377,-0.3934725493654323,Moderate
"Cottonwood County, MN",4.266666666666667,304393.0,64.8125,-4.266666666666667,1.1300172101494355,-0.2549772174208552,-0.2815097100482476,-1.411526920197683,Moderate
"Covington City, VA",9.5,30634.0,10.265,-9.5,0.12572732442028903,1.5039929885826884,1.4977964667293513,1.3720691423090623,Moderate
"Covington County, AL",4.214285714285714,69317.0,7.3794,-4.214285714285714,1.1400692472222476,-2.650969808393012,-2.7052030745403655,-3.845272321762613,Low Priority
"Covington County, MS",19.0,340132.0,4.944999999999999,-19.0,-1.697346671967015,1.0915068519224618,1.0805414567867944,2.7778881287538093,High Priority
"Cowley County, KS",13.571428571428571,129775.0,7.838299999999999,-13.571428571428571,-0.6555901026028411,1.246085192497629,1.2369069229229914,1.8924970255258327,High Priority
"Cowlitz County, WA",9.153846153846153,289569.0,62.4408,-9.153846153846153,0.19215512185950265,-2.0733902324081495,-2.12094593156953,-2.3131010534290324,Moderate
"Craig County, OK",17.0,43763.0,0.7081999999999999,-17.0,-1.3135416200960035,-0.34268759408034877,-0.3702341321135365,0.943307487982467,Moderate
"Craig County, VA",12.0,4647.0,0.0,-12.0,-0.35402899041847513,-0.37144086599579146,-0.3993198290441018,-0.04529083862562666,Moderate
"Craighead County, AR",13.0,137940.0,13.0375,-13.0,-0.5459315163539809,-1.4075116947178212,-1.4473689766829787,-0.9014374603289979,Moderate
"Crane County, TX",16.0,8009.0,2.1463,-16.0,-1.121639094160498,-0.7778166875908753,-0.810393880775793,0.3112452133847049,Moderate
"Craven County, NC",12.0,100574.0,16.6209,-12.0,-0.35402899041847513,-1.1105758454658288,-1.1470001649330723,-0.7929711745145972,Moderate
"Crawford County, AR",2.3076923076923075,189690.0,18.9263,-2.3076923076923075,1.505949337879503,1.7522704434236227,1.7489443300901513,0.24299499221064824,Moderate
"Crawford County, GA",14.0,12181.0,1.875,-14.0,-0.7378340422894865,0.9356783931474612,0.9229114194673713,1.6607454617568578,High Priority
"Crawford County, IA",9.333333333333334,15625.0,1.9100000000000001,-9.333333333333334,0.1577110787428732,1.2715550949941588,1.2626712904371886,1.1049602116943154,Moderate
"Crawford County, IL",15.6,94244.0,0.0,-15.6,-1.0448780837862954,0.7216720640432349,0.7064309003858092,1.7513089841721046,High Priority
"Crawford County, IN",5.0,147672.0,24.1963,-5.0,0.9892886911300646,-1.129051771217229,-1.165689696284398,-2.1549783874144626,Low Priority
"Crawford County, KS",19.5,86901.0,1.614,-19.5,-1.7932979349347677,-0.5245202662797737,-0.5541690252004984,1.2391289097342693,Moderate
"Crawford County, MI",5.2,73291.0,9.786200000000001,-5.2,0.9509081859429634,0.48937456122791806,0.47144773796579015,-0.4794604479771733,Moderate
"Crawford County, MO",14.555555555555555,273314.0,0.0,-14.555555555555555,-0.8444465566981008,-1.2221278088919454,-1.2598418133466205,-0.41539525664851973,Moderate
"Crawford County, OH",8.0,15251.0,0.6938,-8.0,0.4135811133235476,0.7129984301723881,0.6976569880882441,0.2840758747646965,Moderate
"Crawford County, PA",5.418803418803419,1857572.0,366.5961,-5.418803418803419,0.908919257191263,-0.24032539815813486,-0.2666884968030161,-1.175607753994279,Moderate
"Crawford County, WI",0.9148936170212766,225174.0,54.5666,-0.9148936170212766,1.7732309247389388,-0.37482080754959723,-0.40273884709415614,-2.175969771833095,Moderate
"Creek County, OK",11.333333333333334,132660.0,1.6448,-11.333333333333334,-0.22609397312813814,0.7109599682034917,0.6955949588622776,0.9216889319904158,Moderate
"Crenshaw County, AL",11.0,12853.0,3.3,-11.0,-0.16212646448296947,0.4442633114860399,0.42581494382639984,0.5879414083093693,Moderate
"Crisp County, GA",16.6,162025.0,4.6322,-16.6,-1.2367806097218015,-0.3609661658190799,-0.3887240277845331,0.8480565819372684,Moderate
"Crittenden County, AR",16.90909090909091,180347.0,18.055,-16.90909090909091,-1.2960959359200486,1.159329803364248,1.149148529274874,2.4452444651949223,High Priority
"Crittenden County, KY",14.25,39170.0,4.1654,-14.25,-0.785809673773363,-1.0810633275998973,-1.1171464441867613,-0.3313367704133984,Moderate
"Crockett County, TN",5.333333333333333,25078.0,5.5,-5.333333333333333,0.925321182484896,0.6159356069442637,0.599471993074789,-0.325849189410107,Moderate
"Crockett County, TX",14.5,4790.0,1.18,-14.5,-0.8337853052572394,0.5931012579683838,0.5763736494889758,1.4101589547462152,High Priority
"Crook County, OR",13.0,162777.0,8.1432,-13.0,-0.5459315163539809,-0.3095464393139903,-0.33670982273066047,0.20922169362332038,Moderate
"Crook County, WY",10.333333333333334,33203.0,1.3,-10.333333333333334,-0.03419144719263247,0.326133022242118,0.30631891563966024,0.3405103628322927,Moderate
"Crosby County, TX",15.0,10893.0,1.2,-15.0,-0.9297365682249922,-1.2511135763853032,-1.28916269380471,-0.35942612557971787,Moderate
"Cross County, AR",7.0,23580.0,13.2127,-7.0,0.6054836392590532,0.924027019206901,0.91112534057324,0.3056417013141868,Moderate
"Crow Wing County, MN",11.25,144324.0,26.1054,-11.25,-0.2101020959668459,-0.18490213644298903,-0.21062447049356658,-0.000522374526720687,Moderate
"Crowley County, CO",9.0,15448.0,1.391,-9.0,0.2216785873880419,-0.5227230205190395,-0.5523510009540689,-0.7740295883421108,Moderate
"Culberson County, TX",16.5,12686.0,2.886,-16.5,-1.2175903571282507,1.0490092258368893,1.0375525031738464,2.2551428603020973,High Priority
"Culebra Municipio, PR",6.5,181174.0,45.3,-6.5,0.701434902226806,-0.7043436905427592,-0.7360714408459539,-1.43750634307276,Low Priority
"Cullman County, AL",14.5,115366.0,6.5689,-14.5,-0.8337853052572394,-1.4084612963635597,-1.4483295569520325,-0.6145442516947931,Moderate
"Culpeper County, VA",9.5,53073.0,12.3,-9.5,0.12572732442028903,-1.5566291735239037,-1.5982104464245253,-1.7239377708448143,Moderate
"Cumberland County, IL",5.666666666666667,3575.0,0.0,-5.666666666666667,0.8613536738397274,0.6060099513456396,0.5894315840588086,-0.2719220897809188,Moderate
"Cumberland County, KY",11.0,1036864.0,3.4884,-11.0,-0.16212646448296947,-1.280429352496283,-1.3188173982069007,-1.1566909337239313,Moderate
"Cumberland County, ME",3.84375,232828.0,41.375,-3.84375,1.211175986742993,1.7547941819843647,1.7514972463330605,0.5403212595900675,Moderate
"Cumberland County, NC",7.571428571428571,206995.0,10.67,-7.571428571428571,0.49582505301019286,-2.081929407883722,-2.129583830958852,-2.625408883969045,Moderate
"Cumberland County, NJ",5.666666666666667,331220.0,64.3,-5.666666666666667,0.8613536738397274,1.6964563682900382,1.6924849720536366,0.8311312982139092,Moderate
"Cumberland County, PA",8.75,37284.0,5.55,-8.75,0.2696542188719183,0.2110174672026184,0.18987247588424427,-0.07978174298767404,Moderate
"Cumberland County, TN",11.5,143630.0,3.0485,-11.5,-0.2580777274507223,-0.09671311187039239,-0.12141586672617763,0.1366618607245447,Moderate
"Cumberland County, VA",12.0,45569.0,6.24,-12.0,-0.35402899041847513,-0.5449190868089495,-0.5748036824804564,-0.2207746920619813,Moderate
"Cuming County, NE",1.75,261753.0,27.5,-1.75,1.6129719004204581,0.39913611435207075,0.3801660179224383,-1.23280588249802,Moderate
"Currituck County, NC",15.0,24042.0,2.4,-15.0,-0.9297365682249922,-0.03763470242484838,-0.06165443445070636,0.8680821337742858,Moderate
"Curry County, NM",18.0,19290.0,0.4305,-18.0,-1.5054441460315091,1.103301882016522,1.0924728526853766,2.5979169987168858,High Priority
"Curry County, OR",1.7777777777777777,42323.0,12.0014,-1.7777777777777777,1.6076412747000273,0.11422764866203965,0.09196364184564895,-1.5156776328543784,Moderate
"Custer County, CO",14.0,5064.0,1.075,-14.0,-0.7378340422894865,0.1503017614618776,0.12845481805059386,0.8662888603400803,Moderate
"Custer County, ID",6.0,15325.0,2.35,-6.0,0.7973861651945588,-0.36361221221385587,-0.3914006658982405,-1.1887868310927994,Moderate
"Custer County, MT",11.9,28194.0,5.5478000000000005,-11.9,-0.3348387378249247,-0.056945623721067457,-0.08118861497539882,0.25365012284952587,Moderate
"Custer County, NE",3.4285714285714284,82518.0,31.3675,-3.4285714285714284,1.2908498033144307,0.3078017688920592,0.28777572928976647,-1.0030740740246642,Moderate
"Custer County, OK",6.25,145357.0,37.8624,-6.25,0.7494105337106824,-1.7101683926566253,-1.753524777530319,-2.5029353112410018,Low Priority
"Custer County, SD",3.5517241379310347,276986.0,77.2,-3.5517241379310347,1.2672164873125211,-1.348185422105713,-1.3873568156221316,-2.6545733029346525,Low Priority
"Cuyahoga County, OH",12.758389261744966,45552369.0,6136.3027,-12.758389261744966,-0.4995658053896976,0.743264094022715,0.7282725621607095,1.227838367550407,Moderate
"Dade County, GA",13.25,75719.0,1.388,-13.25,-0.5939071478378573,0.17086543812794186,0.1492562374176208,0.7431633852554781,Moderate
"Dade County, MO",16.0,29293.0,0.0,-16.0,-1.121639094160498,-0.18398333635267913,-0.20969504788576324,0.9119440462747347,Moderate
"Daggett County, UT",7.0,711.0,0.0,-7.0,0.6054836392590532,0.01843393306539316,-0.00493757301054307,-0.6104212122695963,Moderate
"Dakota County, NE",1.5555555555555556,142354.0,41.8944,-1.5555555555555556,1.650286280463473,0.34758170536167105,0.3280155732795164,-1.3222707071839566,Moderate
"Dale County, AL",11.0,68675.0,10.370000000000001,-11.0,-0.16212646448296947,-0.5397596803093615,-0.5695846265681443,-0.4074581620851749,Moderate
"Dallam County, TX",8.5,23735.0,3.05,-8.5,0.3176298503557947,-0.7783047254023127,-0.8108875609355977,-1.1285174112913925,Moderate
"Dallas County, AL",12.4,166432.0,39.1652,-12.4,-0.4307900007926775,0.19584525509768155,0.17452485338242255,0.6053148541751,Moderate
"Dallas County, AR",5.0,34975.0,3.7199999999999998,-5.0,0.9892886911300646,-0.978372777615032,-1.0132686586159059,-2.0025573497459703,Low Priority
"Dallas County, IA",7.796296296296297,1318451.0,213.925,-7.796296296296297,0.452672368606706,0.40825275571447184,0.3893880594511814,-0.06328430915552463,Moderate
"Dallas County, MO",16.4,189869.0,3.3798,-16.4,-1.1984001045347,-1.7025836042378404,-1.7458522991466414,-0.5474521946119415,Moderate
"Dallas County, TX",11.143790849673202,11177999.0,2368.661,-11.143790849673202,-0.18972029174166954,1.0291556373256436,1.0174693814991926,1.2071896732408622,Moderate
"Dane County, WI",12.734177215189874,5592692.0,971.8162,-12.734177215189874,-0.49491945249770725,0.472597482413043,0.45447669441900046,0.9493961469167077,Moderate
"Daniels County, MT",10.25,10614.0,0.1,-10.25,-0.01819957003134022,0.25602973431387566,0.23540514302577165,0.25360471305711185,Moderate
"Danville City, VA",2.4375,465650.0,120.49090000000001,-2.4375,1.481038913839798,0.9826909839455139,0.9704675366248922,-0.5105713772149058,Moderate
"Dare County, NC",3.6666666666666665,55168.0,15.0,-3.6666666666666665,1.2451587257107388,1.6654744444625766,1.661144857112233,0.4159861314014941,Moderate
"Darke County, OH",7.666666666666667,30377.0,3.7004,-7.666666666666667,0.47754862196871606,1.0143700650181304,1.0025128688509637,0.5249642468822476,Moderate
"Darlington County, SC",8.333333333333334,288954.0,41.1956,-8.333333333333334,0.3496136046783789,-1.8408742313316453,-1.885741744765801,-2.2353553494441796,Moderate
"Dauphin County, PA",1.6875,940275.0,205.8,-1.6875,1.6249658082914271,-1.2795769667357015,-1.317955157764383,-2.9429209660558104,Low Priority
"Davidson County, NC",17.0,75727.0,9.008899999999999,-17.0,-1.3135416200960035,-0.6248185776956788,-0.655626914830224,0.6579147052657796,Moderate
"Davidson County, TN",2.801864801864802,18609025.0,6147.505,-2.801864801864802,1.4111163879999522,0.026091050210833786,0.00280807031342618,-1.408308317686526,Moderate
